textID,text,selected_text,sentiment,text_length
5142407755, My computer got screwed to hell by viruses. I just finished wiping the drive and reinstalling Windows XP  I want a Mac...,screwed to hell by viruses.,negative,22
faafbe9dc8,"Full, thanks for the food Jean  I should have brought that half of the watermelon with me and eat it on the freeway and crash and die.",thanks for the food Jean,positive,27
92934cab04," Awww man that does suck big time  But look at it this way, it gives you something to look forward too, a nice long ride","Awww man that does suck big time  But look at it this way, it gives you something to look forward too, a nice long ride",positive,25
4925c5de06, I love you Thomas.I will always respect and support your decision.and I`ll miss you  but you`re gonna do amazing things <3 you,I love you Thomas.,positive,22
e85a52019d,Everyone is so sad about the no touching rule.  You still get to see them! More than most of us get!,so sad,negative,21
8bac7062ac,I have the immense pleasure of being entertained by Pride & Prejudice for the 3rd time and I must say that I find it very much agreeable,I must say that I find it very much agreeable,positive,27
c525dc5c36,I`ve gotten a cold every time I`ve flown somewhere 6+ hrs away in the past year.  Hope to be back in the pool/on the bike next week.,I`ve gotten a cold every time I`ve flown somewhere 6+ hrs away in the past year.  Hope to be back in the pool/on the bike next week.,neutral,27
cfeb6d29cc, ~ Sorry the response to my assistant job has already been filled. Please check back soon.  I`m sure she will not last long.,e she will not last long,negative,23
a766a8719c,i think they are working why eyes are drooping  its so weird being under drugs i dont like it ... cant wait for tomorrow though,s so weird being under drugs i dont like it ..,negative,25
9eaa82d788,"Watching 1971 edition if Old Grey Whistle Test. Fanny, Mamas and the Papas & Isaac Hayes. Don`t make shows like this anymore",Don`t make shows like this,negative,22
bf089e12c5,cheeks bakery just closed  crazy how williamsburg can support an infinite # of boutiques w/bad clothes and not one decent place 4 a scone,not one decent place,negative,24
a28380ce79,seeing the gf 5 days in a row for a few hours each day is amazing-just wish the location wasn`t a hospital,is amazing-j,positive,22
77a1abb2ba,mom just woke me u[p and i am so mad i was dreaming about  shoes  she whants me to go to the river it is so stupid,o stupid,negative,27
436310aec0, She could spend the rest of the night in her room.  At least ONE of you could be happy with a glass of wine.    #surlytween,At least ONE of you could be happy with a glass of wine,positive,25
f56173ecde," We went not so long ago. I used to go when I was a little kid. Back then there were TONS of teeth. Now, not so many at all!","We went not so long ago. I used to go when I was a little kid. Back then there were TONS of teeth. Now, not so many at all!",neutral,29
a27c60ef3f," i want to but i can`t call you cause i live in argentina  I really really love you mitchel! You`re AWESOME, you Rock!?",I really really love you mitchel! You`re AWESOME,positive,23
5341b3f862," I`m still at Disney (just trained at Soarin), Rose is the same, we applied for an apartment last night, and Eric lost his job",lost his job,negative,24
b4410b1922, lol. No new diet plan...ran late for wrk so didn`t hav a chance to make lunch. I ate a lot when I got hm!,lol. No new diet plan...ran late for wrk so didn`t hav a chance to make lunch. I ate a lot when I got hm!,neutral,24
82cd0ad8a2," Just bad day. T_____T Gyah. No car, baby-client is teething and miserable, I forgot to pack a lunch, and I has to get a new car.",Just bad day.,negative,26
1f22867b36," if you like those cookies, you are going to LOVE my cookies   Lars Tetens cookies that is. You coming to see us on 5/16?",o LOVE,positive,24
8e65afd824," nice on the jet ski testing! Hope the book is going well. Cheers for adding me, got twitter after watching the gadget show","Hope the book is going well. Cheers for adding me,",positive,23
01ce5f884e,not going out with them. there is another fatty i like and hopefully ill see him in when i`m in cali in 8 days. if hes not upset with me.,not going out with them. there is another fatty i like and hopefully ill see him in when i`m in cali in 8 days. if hes not upset with me.,neutral,30
5150d0661a,I just signed up for Japanese 123 at Clark College... it will be a night class with Kamei-sensei... only two days a week  KUSO!,I just signed up for Japanese 123 at Clark College... it will be a night class with Kamei-sensei... only two days a week  KUSO!,neutral,24
330c8475d1," Anytime! I`m off ~ I can`t match your stamina... my nice, warm, comfy bed is calling (screaming) my name...lol Night Ninja!",comfy,positive,21
3cd348fbbb,"Its a real shame that its not nice and sunny outside, it would of been nice to have another BBQ  NVM....","Its a real shame that its not nice and sunny outside, it would of been nice to have another BBQ  NVM....",neutral,21
89e4eed832, don`t have one yet  but hopefully I`ll be ponying up for one soon because this 15' is definitely hitting a wall,don`t have one yet  but hopefully I`ll be ponying up for one soon because this 15' is definitely hitting a wall,neutral,21
1d10473fc1,"..Get Over On His Mom & Now I Feel Horrible, He Must Think I am.  That`s Not What I Meant. Just Thought It`d Be Better Than The Brunt.","..Get Over On His Mom & Now I Feel Horrible, He Must Think I am.  That`s Not What I Meant. Just Thought It`d Be Better Than The Brunt.",negative,28
f3ed4162b7,It`s  s (mr. tonematrix) birthday today. Poor guy is ill at home. Perhaps a `hi` from the twittersphere would do some good,It`s  s (mr. tonematrix) birthday today. Poor guy is ill at home. Perhaps a `hi` from the twittersphere would do some good,neutral,22
17034446c9,"_davis Are you headed to a conference?  Oh and if you`re doing the book buying ban, you can always borrow, right?","_davis Are you headed to a conference?  Oh and if you`re doing the book buying ban, you can always borrow, right?",neutral,21
57a04920cb, Hey! It`s so funny - I stopped to get a coffee on the way in and spilt half of it in the car!,funny,positive,23
391465fd61,i joined this because i think my smith chips invent a flavour competion entry wont be recognised  its  SWEETPOTATOE AND SEASALT  flavour ?,i joined this because i think my smith chips invent a flavour competion entry wont be recognised  its  SWEETPOTATOE AND SEASALT  flavour,neutral,23
3d7be0b382,Oh great Tampa people - anybody in the area know someone who works for the Jain Society of Tampa Bay? None of their phone #`s work.,None of their phone #`s work.,negative,26
013854711a, thanks shir  I got caught with the commission once but now I get amazon.com gift certificates and they don`t take one if I do,thanks,positive,24
7e27ad7374," we`ll be back sunday to play @ the horse, I was out last night at mex you were not  miss you",miss,negative,21
bc68df5999,This economy thing is getting us down. I stay positive mostly but sometimes it really gets to me. Hoping Todd gets work soon.,This economy thing is getting us down. I stay positive mostly but sometimes it really gets to me. Hoping Todd gets work soon.,neutral,23
aa3b4edd5e,Waiting for my momma so i can go to Chase and see what the hell they doin with my money. i miss WAMU,miss WA,negative,23
8bb353dccb," possibly! NyQuil will get me through tonight though  Doctors Monday! (I hope for the swine, just so I can be on google maps)..jk",I hope,positive,23
69347cba82,BREAKING NEWS: The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!,The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!,neutral,25
1bf2c003e8,Did 15 mins on expresso #cycling (3 miles) and beat my last time by 40 seconds.  Then lower body weights.  Now ready for work!,Did 15 mins on expresso #cycling (3 miles) and beat my last time by 40 seconds.  Then lower body weights.  Now ready for work!,neutral,24
89e6f86bf8,Ok peeps...I`m not crazy...I was twittering 2 someone but had no idea how 2 direct msg from my cell! Blonde moment!,Ok peeps...I`m not crazy...I was twittering 2 someone but had no idea how 2 direct msg from my cell! Blonde moment!,neutral,21
2fd2b15c10,found `s Spinning Top instead of outtamyleague mp3. pardon me sir. but i promise i`ll buy a copy of the cd. i`m saving up,found `s Spinning Top instead of outtamyleague mp3. pardon me sir. but i promise i`ll buy a copy of the cd. i`m saving up,neutral,24
713d1fbf1e,I have the weirdest hives all over my legs and arms. What the heck am I allergic to? It itches SO bad! Dang it!,I have the weirdest hives all over my legs and arms. What the heck am I allergic to? It itches SO bad! Dang it!,negative,24
f2d87d6e12,"No more tickets for today.  Having dinner with Mimcy after work, then we head home. Then again, she might get a call","No more tickets for today.  Having dinner with Mimcy after work, then we head home. Then again, she might get a call",neutral,22
4760ad4246,"I miss Bri. COME BACK FROM QUEENSLAND, ****! I have no one to sit next to in class.  and drama is no fun without you. COME BACK, ****!",drama is no fun without you.,negative,28
6a8700208c, i been saying that the past 2 weeks that i miss playing spades and drinkin chillin.. the good old days.. let me know baby,miss,negative,24
333f9d888c, Parvo sucks. So sorry pup has it.  I lost a puppy to parvo many moons back. Still sad over it. Hope he`s better soon,Parvo sucks. So sorry pup has it.  I lost a puppy to parvo many moons back. Still sad over it. Hope he`s better soon,neutral,24
4d252432cc,Home at last HAPPY MOTHERS TO ALL THE MOTHERS Special thanks to my father he bought me tulips so did my princess  adult swim time (anime),HAPPY,positive,26
